v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1049.000000                     0.000760          0.090450
  1050.000000                     0.000686          0.081729
  1051.000000                     0.000624          0.074238
  1052.000000                     0.000570          0.067824
  1053.000000                     0.000524          0.062346
  1054.000000                     0.000484          0.057681
  1055.000000                     0.000451          0.053725
  1056.000000                     0.000423          0.050391
  1057.000000                     0.000400          0.047608
  1058.000000                     0.000381          0.045321
  1059.000000                     0.000365          0.043485
  1060.000000                     0.000353          0.042070
  1061.000000                     0.000345          0.041055
  1062.000000                     0.000340          0.040429
  1063.000000                     0.000338          0.040190
  1064.000000                     0.000339          0.040345
  1065.000000                     0.000344          0.040905
  1066.000000                     0.000352          0.041885
  1067.000000                     0.000364          0.043299
  1068.000000                     0.000379          0.045146
  1069.000000                     0.000398          0.047404
  1070.000000                     0.000420          0.050003
  1071.000000                     0.000444          0.052808
  1072.000000                     0.000467          0.055590
  1073.000000                     0.000487          0.058036
  1074.000000                     0.000502          0.059776
  1075.000000                     0.000508          0.060471
  1076.000000                     0.000503          0.059920
  1077.000000                     0.000488          0.058131
  1078.000000                     0.000465          0.055316
  1079.000000                     0.000435          0.051814
  1080.000000                     0.000403          0.047983
  1081.000000                     0.000371          0.044120
  1082.000000                     0.000340          0.040433
  1083.000000                     0.000311          0.037038
  1084.000000                     0.000285          0.033987
  1085.000000                     0.000263          0.031287
  1086.000000                     0.000243          0.028920
  1087.000000                     0.000226          0.026856
  1088.000000                     0.000210          0.025060
  1089.000000                     0.000197          0.023498
  1090.000000                     0.000186          0.022139
  1091.000000                     0.000176          0.020956
  1092.000000                     0.000167          0.019923
  1093.000000                     0.000160          0.019021
  1094.000000                     0.000153          0.018231
  1095.000000                     0.000147          0.017540
  1096.000000                     0.000142          0.016935
  1097.000000                     0.000138          0.016405
  1098.000000                     0.000134          0.015942
  1099.000000                     0.000131          0.015537
  1100.000000                     0.000128          0.015186
  1101.000000                     0.000125          0.014883
  1102.000000                     0.000123          0.014624
  1103.000000                     0.000121          0.014404
  1104.000000                     0.000119          0.014222
  1105.000000                     0.000118          0.014074
  1106.000000                     0.000117          0.013959
  1107.000000                     0.000117          0.013876
  1108.000000                     0.000116          0.013824
  1109.000000                     0.000116          0.013801
  1110.000000                     0.000116          0.013808
  1111.000000                     0.000116          0.013845
  1112.000000                     0.000117          0.013912
  1113.000000                     0.000118          0.014012
  1114.000000                     0.000119          0.014144
  1115.000000                     0.000120          0.014311
  1116.000000                     0.000122          0.014515
  1117.000000                     0.000124          0.014758
  1118.000000                     0.000126          0.015042
  1119.000000                     0.000129          0.015370
