v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1084.000000                     0.000256          0.158794
  1085.000000                     0.000249          0.154842
  1086.000000                     0.000237          0.147142
  1087.000000                     0.000220          0.136798
  1088.000000                     0.000201          0.125036
  1089.000000                     0.000182          0.112918
  1090.000000                     0.000163          0.101204
  1091.000000                     0.000145          0.090348
  1092.000000                     0.000130          0.080562
  1093.000000                     0.000116          0.071895
  1094.000000                     0.000104          0.064303
  1095.000000                     0.000093          0.057692
  1096.000000                     0.000084          0.051951
  1097.000000                     0.000076          0.046968
  1098.000000                     0.000069          0.042636
  1099.000000                     0.000063          0.038864
  1100.000000                     0.000057          0.035569
  1101.000000                     0.000053          0.032681
  1102.000000                     0.000049          0.030142
  1103.000000                     0.000045          0.027901
  1104.000000                     0.000042          0.025916
  1105.000000                     0.000039          0.024152
  1106.000000                     0.000036          0.022578
  1107.000000                     0.000034          0.021169
  1108.000000                     0.000032          0.019905
  1109.000000                     0.000030          0.018765
  1110.000000                     0.000029          0.017736
  1111.000000                     0.000027          0.016804
  1112.000000                     0.000026          0.015958
  1113.000000                     0.000024          0.015187
  1114.000000                     0.000023          0.014484
  1115.000000                     0.000022          0.013841
  1116.000000                     0.000021          0.013251
  1117.000000                     0.000020          0.012711
  1118.000000                     0.000020          0.012214
  1119.000000                     0.000019          0.011756
  1120.000000                     0.000018          0.011334
  1121.000000                     0.000018          0.010945
  1122.000000                     0.000017          0.010586
  1123.000000                     0.000017          0.010254
  1124.000000                     0.000016          0.009948
  1125.000000                     0.000016          0.009665
  1126.000000                     0.000015          0.009403
  1127.000000                     0.000015          0.009162
  1128.000000                     0.000014          0.008940
  1129.000000                     0.000014          0.008737
  1130.000000                     0.000014          0.008550
  1131.000000                     0.000013          0.008380
  1132.000000                     0.000013          0.008227
  1133.000000                     0.000013          0.008089
  1134.000000                     0.000013          0.007966
  1135.000000                     0.000013          0.007860
  1136.000000                     0.000013          0.007769
  1137.000000                     0.000012          0.007694
  1138.000000                     0.000012          0.007635
  1139.000000                     0.000012          0.007594
  1140.000000                     0.000012          0.007571
  1141.000000                     0.000012          0.007565
  1142.000000                     0.000012          0.007579
  1143.000000                     0.000012          0.007610
  1144.000000                     0.000012          0.007656
  1145.000000                     0.000012          0.007715
  1146.000000                     0.000013          0.007780
  1147.000000                     0.000013          0.007844
  1148.000000                     0.000013          0.007899
  1149.000000                     0.000013          0.007942
  1150.000000                     0.000013          0.007973
  1151.000000                     0.000013          0.007995
  1152.000000                     0.000013          0.008020
  1153.000000                     0.000013          0.008057
  1154.000000                     0.000013          0.008118
  1155.000000                     0.000013          0.008211
  1156.000000                     0.000013          0.008345
  1157.000000                     0.000014          0.008527
  1158.000000                     0.000014          0.008762
  1159.000000                     0.000015          0.009059
  1160.000000                     0.000015          0.009423
  1161.000000                     0.000016          0.009862
  1162.000000                     0.000017          0.010382
  1163.000000                     0.000018          0.010985
  1164.000000                     0.000019          0.011670
  1165.000000                     0.000020          0.012424
  1166.000000                     0.000021          0.013221
  1167.000000                     0.000023          0.014012
  1168.000000                     0.000024          0.014732
  1169.000000                     0.000025          0.015299
  1170.000000                     0.000025          0.015637
  1171.000000                     0.000025          0.015698
  1172.000000                     0.000025          0.015480
  1173.000000                     0.000024          0.015027
  1174.000000                     0.000023          0.014415
  1175.000000                     0.000022          0.013727
  1176.000000                     0.000021          0.013034
  1177.000000                     0.000020          0.012385
  1178.000000                     0.000019          0.011811
  1179.000000                     0.000018          0.011328
  1180.000000                     0.000018          0.010940
  1181.000000                     0.000017          0.010647
  1182.000000                     0.000017          0.010445
  1183.000000                     0.000017          0.010332
  1184.000000                     0.000017          0.010303
  1185.000000                     0.000017          0.010357
  1186.000000                     0.000017          0.010495
  1187.000000                     0.000017          0.010718
  1188.000000                     0.000018          0.011030
  1189.000000                     0.000018          0.011438
  1190.000000                     0.000019          0.011950
  1191.000000                     0.000020          0.012580
  1192.000000                     0.000021          0.013341
  1193.000000                     0.000023          0.014250
  1194.000000                     0.000025          0.015329
  1195.000000                     0.000027          0.016600
  1196.000000                     0.000029          0.018085
  1197.000000                     0.000032          0.019804
  1198.000000                     0.000035          0.021767
  1199.000000                     0.000039          0.023966
  1200.000000                     0.000042          0.026360
  1201.000000                     0.000046          0.028859
  1202.000000                     0.000050          0.031308
  1203.000000                     0.000054          0.033488
  1204.000000                     0.000057          0.035138
  1205.000000                     0.000058          0.036015
  1206.000000                     0.000058          0.035970
  1207.000000                     0.000056          0.035005
  1208.000000                     0.000054          0.033270
  1209.000000                     0.000050          0.031006
  1210.000000                     0.000046          0.028474
  1211.000000                     0.000042          0.025892
  1212.000000                     0.000038          0.023413
  1213.000000                     0.000034          0.021127
  1214.000000                     0.000031          0.019072
  1215.000000                     0.000028          0.017256
  1216.000000                     0.000025          0.015667
  1217.000000                     0.000023          0.014284
  1218.000000                     0.000021          0.013085
  1219.000000                     0.000019          0.012044
  1220.000000                     0.000018          0.011140
  1221.000000                     0.000017          0.010353
  1222.000000                     0.000016          0.009666
  1223.000000                     0.000015          0.009064
  1224.000000                     0.000014          0.008535
