v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   315.000000                     0.000117          0.000225
   316.000000                     0.000123          0.000237
   317.000000                     0.000130          0.000250
   318.000000                     0.000137          0.000265
   319.000000                     0.000146          0.000282
   320.000000                     0.000156          0.000301
   321.000000                     0.000167          0.000322
   322.000000                     0.000180          0.000347
   323.000000                     0.000195          0.000375
   324.000000                     0.000212          0.000409
   325.000000                     0.000232          0.000448
   326.000000                     0.000256          0.000494
   327.000000                     0.000285          0.000550
   328.000000                     0.000320          0.000617
   329.000000                     0.000364          0.000701
   330.000000                     0.000419          0.000807
   331.000000                     0.000489          0.000944
   332.000000                     0.000583          0.001124
   333.000000                     0.000710          0.001369
   334.000000                     0.000889          0.001715
   335.000000                     0.001155          0.002227
   336.000000                     0.001572          0.003032
   337.000000                     0.002284          0.004405
   338.000000                     0.003646          0.007031
   339.000000                     0.006749          0.013016
   340.000000                     0.016144          0.031134
   341.000000                     0.057272          0.110448
   342.000000                     0.063367          0.122202
   343.000000                     0.017573          0.033890
   344.000000                     0.007167          0.013821
   345.000000                     0.003834          0.007393
   346.000000                     0.002402          0.004632
   347.000000                     0.001667          0.003214
   348.000000                     0.001244          0.002399
   349.000000                     0.000981          0.001892
   350.000000                     0.000809          0.001559
   351.000000                     0.000692          0.001334
   352.000000                     0.000611          0.001178
   353.000000                     0.000555          0.001070
   354.000000                     0.000517          0.000998
   355.000000                     0.000493          0.000952
   356.000000                     0.000481          0.000928
   357.000000                     0.000479          0.000924
   358.000000                     0.000486          0.000938
   359.000000                     0.000503          0.000971
   360.000000                     0.000531          0.001024
   361.000000                     0.000571          0.001102
   362.000000                     0.000627          0.001208
   363.000000                     0.000702          0.001354
   364.000000                     0.000804          0.001551
   365.000000                     0.000945          0.001823
   366.000000                     0.001143          0.002205
   367.000000                     0.001432          0.002761
   368.000000                     0.001871          0.003607
   369.000000                     0.002582          0.004980
   370.000000                     0.003841          0.007408
   371.000000                     0.006372          0.012288
   372.000000                     0.012561          0.024225
   373.000000                     0.033137          0.063905
   374.000000                     0.101981          0.196668
   375.000000                     0.052719          0.101667
   376.000000                     0.017405          0.033565
   377.000000                     0.008039          0.015504
   378.000000                     0.004582          0.008837
   379.000000                     0.002969          0.005725
   380.000000                     0.002094          0.004038
   381.000000                     0.001569          0.003026
   382.000000                     0.001231          0.002374
   383.000000                     0.001001          0.001930
   384.000000                     0.000838          0.001615
   385.000000                     0.000718          0.001385
   386.000000                     0.000629          0.001213
   387.000000                     0.000560          0.001081
   388.000000                     0.000507          0.000978
   389.000000                     0.000466          0.000898
   390.000000                     0.000433          0.000834
   391.000000                     0.000407          0.000784
   392.000000                     0.000386          0.000744
   393.000000                     0.000370          0.000713
   394.000000                     0.000358          0.000690
   395.000000                     0.000348          0.000672
   396.000000                     0.000342          0.000659
   397.000000                     0.000338          0.000652
   398.000000                     0.000336          0.000648
   399.000000                     0.000336          0.000649
   400.000000                     0.000339          0.000653
   401.000000                     0.000343          0.000661
   402.000000                     0.000349          0.000672
   403.000000                     0.000357          0.000688
   404.000000                     0.000366          0.000706
   405.000000                     0.000378          0.000729
   406.000000                     0.000392          0.000757
   407.000000                     0.000409          0.000788
   408.000000                     0.000428          0.000825
   409.000000                     0.000450          0.000868
   410.000000                     0.000476          0.000917
   411.000000                     0.000505          0.000974
   412.000000                     0.000539          0.001039
   413.000000                     0.000578          0.001114
   414.000000                     0.000623          0.001201
   415.000000                     0.000676          0.001303
   416.000000                     0.000737          0.001421
   417.000000                     0.000809          0.001561
   418.000000                     0.000895          0.001726
   419.000000                     0.000997          0.001924
   420.000000                     0.001121          0.002162
   421.000000                     0.001273          0.002454
   422.000000                     0.001460          0.002815
   423.000000                     0.001696          0.003270
   424.000000                     0.001998          0.003853
   425.000000                     0.002395          0.004618
   426.000000                     0.002928          0.005646
   427.000000                     0.003669          0.007075
   428.000000                     0.004740          0.009141
   429.000000                     0.006368          0.012280
   430.000000                     0.009011          0.017378
   431.000000                     0.013699          0.026418
   432.000000                     0.023105          0.044558
   433.000000                     0.045534          0.087812
   434.000000                     0.109358          0.210895
   435.000000                     0.204348          0.394083
   436.000000                     0.108327          0.208908
   437.000000                     0.045185          0.087139
   438.000000                     0.022981          0.044319
   439.000000                     0.013654          0.026331
   440.000000                     0.009001          0.017358
   441.000000                     0.006377          0.012298
   442.000000                     0.004762          0.009183
   443.000000                     0.003700          0.007136
   444.000000                     0.002968          0.005724
   445.000000                     0.002443          0.004710
   446.000000                     0.002054          0.003961
   447.000000                     0.001759          0.003393
   448.000000                     0.001532          0.002954
   449.000000                     0.001353          0.002608
   450.000000                     0.001210          0.002334
   451.000000                     0.001096          0.002114
   452.000000                     0.001004          0.001937
   453.000000                     0.000930          0.001794
   454.000000                     0.000870          0.001678
   455.000000                     0.000823          0.001587
   456.000000                     0.000786          0.001515
   457.000000                     0.000758          0.001462
   458.000000                     0.000738          0.001424
   459.000000                     0.000727          0.001401
   460.000000                     0.000722          0.001393
   461.000000                     0.000726          0.001400
   462.000000                     0.000737          0.001421
   463.000000                     0.000757          0.001459
   464.000000                     0.000786          0.001516
   465.000000                     0.000826          0.001593
   466.000000                     0.000879          0.001695
   467.000000                     0.000947          0.001827
   468.000000                     0.001035          0.001996
   469.000000                     0.001148          0.002215
   470.000000                     0.001295          0.002497
   471.000000                     0.001486          0.002865
   472.000000                     0.001740          0.003355
   473.000000                     0.002084          0.004018
   474.000000                     0.002563          0.004943
   475.000000                     0.003256          0.006279
   476.000000                     0.004302          0.008296
   477.000000                     0.005978          0.011528
   478.000000                     0.008878          0.017121
   479.000000                     0.014430          0.027829
   480.000000                     0.026430          0.050970
   481.000000                     0.053652          0.103467
   482.000000                     0.083839          0.161682
   483.000000                     0.056250          0.108478
   484.000000                     0.027669          0.053360
   485.000000                     0.014955          0.028840
   486.000000                     0.009114          0.017576
   487.000000                     0.006082          0.011729
   488.000000                     0.004337          0.008363
   489.000000                     0.003248          0.006264
   490.000000                     0.002526          0.004872
   491.000000                     0.002024          0.003904
   492.000000                     0.001661          0.003203
   493.000000                     0.001390          0.002681
   494.000000                     0.001182          0.002280
   495.000000                     0.001020          0.001967
   496.000000                     0.000890          0.001716
   497.000000                     0.000785          0.001514
   498.000000                     0.000698          0.001347
   499.000000                     0.000626          0.001208
   500.000000                     0.000566          0.001091
   501.000000                     0.000514          0.000992
   502.000000                     0.000470          0.000906
   503.000000                     0.000432          0.000832
   504.000000                     0.000398          0.000768
   505.000000                     0.000369          0.000712
   506.000000                     0.000343          0.000662
   507.000000                     0.000321          0.000618
   508.000000                     0.000300          0.000579
   509.000000                     0.000282          0.000544
   510.000000                     0.000266          0.000513
   511.000000                     0.000251          0.000484
   512.000000                     0.000238          0.000458
   513.000000                     0.000226          0.000435
   514.000000                     0.000214          0.000414
   515.000000                     0.000204          0.000394
   516.000000                     0.000195          0.000376
   517.000000                     0.000186          0.000360
   518.000000                     0.000179          0.000344
   519.000000                     0.000171          0.000330
   520.000000                     0.000164          0.000317
   521.000000                     0.000158          0.000305
   522.000000                     0.000152          0.000294
   523.000000                     0.000147          0.000283
   524.000000                     0.000142          0.000274
   525.000000                     0.000137          0.000265
   526.000000                     0.000133          0.000256
   527.000000                     0.000129          0.000248
   528.000000                     0.000125          0.000240
   529.000000                     0.000121          0.000233
   530.000000                     0.000118          0.000227
   531.000000                     0.000114          0.000220
   532.000000                     0.000111          0.000214
   533.000000                     0.000108          0.000209
   534.000000                     0.000106          0.000204
   535.000000                     0.000103          0.000199
   536.000000                     0.000100          0.000194
   537.000000                     0.000098          0.000189
   538.000000                     0.000096          0.000185
   539.000000                     0.000094          0.000181
   540.000000                     0.000092          0.000177
   541.000000                     0.000090          0.000173
   542.000000                     0.000088          0.000170
   543.000000                     0.000086          0.000167
   544.000000                     0.000085          0.000163
   545.000000                     0.000083          0.000160
   546.000000                     0.000082          0.000158
   547.000000                     0.000080          0.000155
   548.000000                     0.000079          0.000152
   549.000000                     0.000078          0.000150
   550.000000                     0.000076          0.000147
   551.000000                     0.000075          0.000145
   552.000000                     0.000074          0.000143
   553.000000                     0.000073          0.000141
   554.000000                     0.000072          0.000139
   555.000000                     0.000071          0.000137
   556.000000                     0.000070          0.000135
   557.000000                     0.000069          0.000133
   558.000000                     0.000068          0.000132
   559.000000                     0.000067          0.000130
   560.000000                     0.000067          0.000128
   561.000000                     0.000066          0.000127
   562.000000                     0.000065          0.000126
   563.000000                     0.000064          0.000124
   564.000000                     0.000064          0.000123
   565.000000                     0.000063          0.000122
   566.000000                     0.000062          0.000120
   567.000000                     0.000062          0.000119
   568.000000                     0.000061          0.000118
   569.000000                     0.000061          0.000117
   570.000000                     0.000060          0.000116
   571.000000                     0.000060          0.000115
   572.000000                     0.000059          0.000114
   573.000000                     0.000059          0.000114
   574.000000                     0.000058          0.000113
   575.000000                     0.000058          0.000112
   576.000000                     0.000058          0.000111
   577.000000                     0.000057          0.000111
   578.000000                     0.000057          0.000110
   579.000000                     0.000057          0.000109
