v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1112.000000                     0.000083          0.008332
  1113.000000                     0.000085          0.008539
  1114.000000                     0.000087          0.008767
  1115.000000                     0.000090          0.009017
  1116.000000                     0.000092          0.009290
  1117.000000                     0.000095          0.009588
  1118.000000                     0.000099          0.009914
  1119.000000                     0.000102          0.010269
  1120.000000                     0.000106          0.010656
  1121.000000                     0.000110          0.011078
  1122.000000                     0.000115          0.011539
  1123.000000                     0.000120          0.012043
  1124.000000                     0.000125          0.012594
  1125.000000                     0.000131          0.013199
  1126.000000                     0.000138          0.013862
  1127.000000                     0.000145          0.014593
  1128.000000                     0.000153          0.015399
  1129.000000                     0.000162          0.016290
  1130.000000                     0.000172          0.017278
  1131.000000                     0.000183          0.018377
  1132.000000                     0.000195          0.019603
  1133.000000                     0.000208          0.020975
  1134.000000                     0.000224          0.022517
  1135.000000                     0.000241          0.024253
  1136.000000                     0.000261          0.026218
  1137.000000                     0.000283          0.028447
  1138.000000                     0.000308          0.030987
  1139.000000                     0.000337          0.033888
  1140.000000                     0.000370          0.037212
  1141.000000                     0.000408          0.041026
  1142.000000                     0.000451          0.045406
  1143.000000                     0.000501          0.050429
  1144.000000                     0.000558          0.056168
  1145.000000                     0.000623          0.062675
  1146.000000                     0.000695          0.069957
  1147.000000                     0.000775          0.077939
  1148.000000                     0.000859          0.086421
  1149.000000                     0.000945          0.095035
  1150.000000                     0.001026          0.103227
  1151.000000                     0.001096          0.110294
  1152.000000                     0.001148          0.115501
  1153.000000                     0.001175          0.118242
  1154.000000                     0.001175          0.118201
  1155.000000                     0.001147          0.115439
  1156.000000                     0.001097          0.110374
  1157.000000                     0.001030          0.103670
  1158.000000                     0.000955          0.096066
  1159.000000                     0.000877          0.088232
  1160.000000                     0.000802          0.080673
  1161.000000                     0.000733          0.073712
  1162.000000                     0.000671          0.067517
  1163.000000                     0.000618          0.062141
  1164.000000                     0.000572          0.057572
  1165.000000                     0.000534          0.053758
  1166.000000                     0.000503          0.050633
  1167.000000                     0.000478          0.048131
